Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Old_Dialogue_ID,Old_Utterance_ID,Season,Episode,StartTime,EndTime
"Hey, so uh, y'know how there's something I wanted to talk to you about?",Ross,neutral,neutral,1988,0,964,0,5,5,"00:06:28,012","00:06:35,227"
Oh yeah!,Rachel,joy,positive,1988,1,964,1,5,5,"00:06:33,476","00:06:35,227"
"Well, y'know how I'm trying to work things out with Emily.",Ross,joy,positive,1988,2,964,2,5,5,"0:06:35,395","0:06:40,109"
"Well, there's this one thing… Okay,  here goes.",Ross,neutral,neutral,1988,3,964,3,5,5,"0:06:40,109","0:06:41,851"
I made a promise that--Oh hey!,Ross,surprise,negative,1988,4,964,4,5,5,"00:06:53,496","00:06:55,747"
What?,Rachel,neutral,neutral,1988,5,964,5,5,5,"0:06:55,915","0:06:57,876"
You're nose is bleeding!,Ross,surprise,negative,1988,6,964,6,5,5,"0:06:57,876","0:06:58,016"
Oh God.,Rachel,sadness,negative,1988,7,964,7,5,5,"00:06:58,126","00:07:00,252"
No!,Rachel,sadness,negative,1988,8,964,8,5,5,"0:07:00,420","0:07:01,422"
Oh not again!,Rachel,anger,negative,1988,9,964,9,5,5,"0:07:01,422","0:07:01,680"
This-this happened when my grandfather died.,Rachel,sadness,negative,1988,10,964,10,5,5,"00:07:01,796","00:07:03,755"
It's ugh!,Rachel,disgust,negative,1988,11,964,11,5,5,"0:07:03,923","0:07:04,925"
Sorry.,Rachel,sadness,negative,1988,12,964,12,5,5,"0:07:04,925","0:07:05,972"
"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",Rachel,neutral,neutral,1988,13,964,13,5,5,"00:07:07,969","00:07:11,721"
Umm,Ross,neutral,neutral,1988,14,964,14,5,5,"00:07:15,059","00:07:16,518"
Sorry. Sorry.,Rachel,sadness,negative,1988,15,964,15,5,5,"00:07:19,439","00:07:21,022"
"Okay, I uh, I can't see you anymore.",Ross,sadness,negative,1988,16,964,16,5,5,"00:07:25,820","00:07:28,029"
"Yeah, I know. It's ridiculous! I can't see you either.",Rachel,neutral,neutral,1988,17,964,17,5,5,"00:07:28,197","00:07:31,783"
Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,Monica,fear,negative,1989,0,965,0,4,2,"00:12:50,352","00:12:52,625"
"Hello, Chip.",Rachel,neutral,neutral,1989,1,965,1,4,2,"0:12:59,111","0:13:00,071"
"Hello, Chip.",Rachel,neutral,neutral,1990,0,965,1,4,2,"0:12:59,111","0:13:00,071"
"Hey, Rach! How ya doin’?",Chip,joy,positive,1990,1,965,2,4,2,"0:13:00,071","0:13:00,943"
I’m great! I’m great. I’ve got a great job at,Rachel,joy,positive,1990,2,965,3,4,2,"00:13:01,030","00:13:10,663"
"So ah, Monica ready yet?",Chip,neutral,neutral,1990,3,965,4,4,2,"00:13:13,042","00:13:14,584"
"She’ll be out in a second. So, Chip, how’s umm, Amy Welch?",Rachel,neutral,neutral,1990,4,965,5,4,2,"00:13:18,047","00:13:23,301"
"Amy Welch? Wow! I haven’t seen her since... So, Monica about ready?",Chip,surprise,positive,1990,5,965,6,4,2,"00:13:23,469","00:13:30,517"
"That’s right, I love you! And-and I’m gonna play with you all the time.",Ross,joy,positive,1991,0,966,0,8,10,"00:01:47,565","00:01:55,030"
How can you let him talk to your crotch like that?,Phoebe,surprise,negative,1991,1,966,1,8,10,"00:01:55,198","00:01:59,201"
Ohh!,Phoebe,surprise,positive,1991,2,966,3,8,10,"0:02:03,082","0:02:03,384"
Okay!,Phoebe,surprise,positive,1991,3,966,4,8,10,"0:02:03,384","0:02:05,472"
"Okay, cause when-when he said, ""I can’t wait to hear your first words,"" I thought, ""There’s a trick.""",Phoebe,surprise,positive,1991,4,966,5,8,10,"00:02:07,127","00:02:12,548"
How can you let him talk to your crotch like that?,Phoebe,surprise,negative,1992,0,966,1,8,10,"00:01:55,198","00:01:59,201"
He’s talking to the baby.,Rachel,neutral,neutral,1992,1,966,2,8,10,"0:02:01,371","0:02:03,082"
Ohh!,Phoebe,surprise,positive,1992,2,966,3,8,10,"0:02:03,082","0:02:03,384"
Okay!,Phoebe,surprise,positive,1992,3,966,4,8,10,"0:02:03,384","0:02:05,472"
"Okay, cause when-when he said, ""I can’t wait to hear your first words,"" I thought, ""There’s a trick.""",Phoebe,surprise,positive,1992,4,966,5,8,10,"00:02:07,127","00:02:12,548"
"Okay. Well, I gotta go you guys. I’ll see you later.",Rachel,neutral,neutral,1992,5,966,6,8,10,"0:02:14,968","0:02:17,554"
Okay.,Phoebe,neutral,neutral,1992,6,966,7,8,10,"0:02:17,554","0:02:18,034"
"Oh my, oh my God!",Joey,surprise,positive,1993,0,967,0,8,14,"00:03:19,520","00:03:21,360"
"Aw, it’s unbelievable!",Rachel,surprise,positive,1993,1,967,1,8,14,"00:03:21,600","00:03:23,320"
Wow!,Rachel,surprise,positive,1993,2,967,2,8,14,"0:03:23,560","0:03:25,200"
She is kicking so much!,Rachel,surprise,positive,1993,3,967,3,8,14,"0:03:25,200","0:03:27,026"
"Oh, she’s like umm…oh…who’s that kind of annoying girl soccer player?",Rachel,joy,positive,1993,4,967,4,8,14,"00:03:23,560","00:03:30,040"
Mia Hamm?,Joey,neutral,neutral,1993,5,967,5,8,14,"0:03:30,280","0:03:31,120"
Mia Hamm!,Rachel,joy,positive,1993,6,967,6,8,14,"0:03:31,120","0:03:33,191"
Oh that’s amazing.,Joey,joy,positive,1993,7,967,7,8,14,"0:03:34,280","0:03:35,252"
Oh-oh!! One hand on the sheet Joe!,Rachel,surprise,negative,1993,8,967,8,8,14,"0:03:35,252","0:03:37,566"
Whoa-hey-oh! Sorry!,Joey,surprise,negative,1993,9,967,9,8,14,"00:03:37,760","00:03:39,720"
"Okay, what do you guys think?",Chandler,neutral,neutral,1994,0,968,0,7,21,"00:21:22,906","00:21:24,782"
Dude!,Ross,surprise,positive,1994,1,968,1,7,21,"0:21:27,202","0:21:27,995"
You really like it?,Chandler,surprise,positive,1994,2,968,3,7,21,"00:21:32,541","00:21:35,084"
Dude! How-how did you write this?,Ross,surprise,positive,1994,3,968,4,7,21,"00:21:36,503","00:21:38,296"
I stole Monica’s and changed the name.,Chandler,neutral,neutral,1994,4,968,5,7,21,"00:21:38,463","00:21:41,090"
You can’t,Ross,neutral,neutral,1994,5,968,6,7,21,"0:21:43,552","0:21:44,194"
Dude!,Ross,surprise,positive,1995,0,968,1,7,21,"0:21:27,202","0:21:27,995"
I have never known love like this.,Joey,sadness,negative,1995,1,968,2,7,21,"0:21:27,995","0:21:31,865"
You can’t,Ross,neutral,neutral,1995,2,968,6,7,21,"0:21:43,552","0:21:44,194"
If he goes first he can!,Joey,joy,positive,1995,3,968,7,7,21,"0:21:44,194","0:21:46,156"
I have never known love like this.,Joey,sadness,negative,1996,0,968,2,7,21,"0:21:27,995","0:21:31,865"
You really like it?,Chandler,surprise,positive,1996,1,968,3,7,21,"00:21:32,541","00:21:35,084"
Yeah!,Ross,anger,negative,1997,0,969,0,6,23,"00:08:59,914","00:09:03,375"
"Anyway, I-I still think we should try to patch things up, y’know?",Ross,neutral,neutral,1997,1,969,1,6,23,"00:09:04,418","00:09:08,255"
"Like uh, maybe we could get him to get tickets to another Knicks game and invite him.",Ross,neutral,neutral,1997,2,969,2,6,23,"00:09:08,422","00:09:11,716"
Oh wow that’s a great idea! And,Joey,joy,positive,1997,3,969,3,6,23,"00:09:11,884","00:09:16,179"
"Hey-hey-hey-ho-ho, I got this one.",Joey,joy,positive,1997,4,969,5,6,23,"0:09:17,723","0:09:19,105"
Here you go.,Joey,neutral,neutral,1997,5,969,6,6,23,"0:09:19,105","0:09:20,903"
Oh wow that’s a great idea! And,Joey,joy,positive,1998,0,969,3,6,23,"00:09:11,884","00:09:16,179"
Here you go.,Gunther,neutral,neutral,1998,1,969,4,6,23,"00:09:16,347","00:09:17,556"
"Hey-hey-hey-ho-ho, I got this one.",Joey,joy,positive,1998,2,969,5,6,23,"0:09:17,723","0:09:19,105"
Here you go.,Joey,neutral,neutral,1998,3,969,6,6,23,"0:09:19,105","0:09:20,903"
"Y’know, me and him do stuff all the time without you and you don’t get all upset.",Joey,neutral,neutral,1999,0,971,0,6,23,"00:09:24,772","00:09:29,401"
All the time?,Ross,sadness,negative,1999,1,971,1,6,23,"0:09:31,946","0:09:32,868"
All the time!,Joey,anger,negative,1999,2,971,2,6,23,"0:09:32,868","0:09:34,422"
"Cassie, how you-how you doin’ on that…hot dog.",Ross,neutral,neutral,2000,0,972,0,7,19,"00:13:32,645","00:13:37,982"
I’m all done.,Cassie,neutral,neutral,2000,1,972,1,7,19,"0:13:40,319","0:13:41,487"
Thank God.,Ross,joy,positive,2000,2,972,2,7,19,"0:13:41,487","0:13:43,590"
I guess the last time we really hung out was when our parents rented that beach house together.,Cassie,neutral,neutral,2000,3,972,3,7,19,"00:13:45,741","00:13:49,619"
Oh right.,Ross,neutral,neutral,2000,4,972,4,7,19,"0:13:49,787","0:13:50,788"
Right.,Ross,neutral,neutral,2000,5,972,5,7,19,"0:13:50,788","0:13:52,068"
"Ooh, remember the time I uh, I pinned you down and tickled you ‘til you cried?",Ross,joy,positive,2000,6,972,6,7,19,"00:13:49,787","00:13:55,667"
We’re probably too old to do that now.,Ross,sadness,negative,2000,7,972,7,7,19,"00:13:57,461","00:14:00,421"
"I’ll always remember that summer, because it’s when I got all of these freckles.",Cassie,joy,positive,2000,8,972,8,7,19,"00:14:02,800","00:14:07,637"
Uh-huh! Uh-huh! And-and-and I’ll always remember that summer because that’s when I realized that we are related.,Ross,joy,positive,2000,9,972,9,7,19,"00:14:07,805","00:14:17,480"
"It took you that long to figure it out, huh?",Cassie,surprise,negative,2000,10,972,10,7,19,"00:14:17,731","00:14:19,649"
"Well I’m, I’m a little slow.  Just as our children would be.",Ross,neutral,neutral,2000,11,972,11,7,19,"00:14:19,859","00:14:26,614"
Relax every muscle in your body.,Phoebe,neutral,neutral,2001,0,973,0,3,1,"00:12:29,707","00:12:33,209"
Listen to the plinky-plunky music.,Phoebe,neutral,neutral,2001,1,973,1,3,1,"00:12:35,045","00:12:39,174"
"Okay, now close you eyes, and think of a happy place.",Phoebe,neutral,neutral,2001,2,973,2,3,1,"00:12:40,009","00:12:46,014"
"Okay, tell me your happy place.",Phoebe,neutral,neutral,2001,3,973,3,3,1,"00:12:46,390","00:12:48,057"
"Richard's living room, drinking wine.",Monica,joy,positive,2001,4,973,4,3,1,"00:12:48,225","00:12:50,685"
"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",Phoebe,anger,negative,2001,5,973,5,3,1,"00:12:50,853","00:12:56,065"
"I'm sorry, but that's my happy place.",Monica,sadness,negative,2001,6,973,6,3,1,"00:12:56,692","00:12:59,194"
"Well, okay, fine, use my happy place.",Phoebe,neutral,neutral,2001,7,973,7,3,1,"0:12:59,361","0:13:01,322"
"Okay, I'm just gonna, I have to ask that you don't move anything.",Phoebe,neutral,neutral,2001,8,973,8,3,1,"0:13:01,322","0:13:04,256"
"All right, I'll try not to.",Monica,neutral,neutral,2001,9,973,9,3,1,"00:13:05,534","00:13:06,618"
"Okay, all right, so, your in a meadow, millions of stars in the sky....",Phoebe,neutral,neutral,2001,10,973,10,3,1,"00:13:06,786","00:13:13,917"
Do you think breaking up with him was a huge mistake?,Monica,sadness,negative,2001,11,973,11,3,1,"00:13:14,084","00:13:26,387"
"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",Phoebe,joy,positive,2001,12,973,12,3,1,"00:13:16,295","00:13:28,890"
"I'll bet he's totally over me, I'll bet he's fine.",Monica,sadness,negative,2001,13,973,13,3,1,"00:13:26,555","00:13:28,890"
"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",Phoebe,neutral,neutral,2001,14,973,14,3,1,"00:13:29,058","00:13:32,769"
Okay.,Phoebe,neutral,neutral,2001,15,973,15,3,1,"00:13:33,145","00:13:34,229"
"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",Phoebe,joy,positive,2001,16,973,16,3,1,"00:13:38,067","00:13:40,610"
And the-the calming sounds of the babbling brook....,Phoebe,neutral,neutral,2001,17,973,17,3,1,"00:13:40,778","00:13:45,740"
"Okay, this isn't working. I'm still awake and now I have to pee.",Monica,disgust,negative,2001,18,973,18,3,1,"00:13:45,908","00:13:49,452"
"OK sweetie, I'll see you later.",Ross,neutral,neutral,2002,0,974,0,2,2,"00:06:54,372","00:06:56,248"
See you later Rach.,Julie,neutral,neutral,2002,1,974,1,2,2,"00:06:57,583","00:07:00,629"
Bye-bye Julie.,Rachel,neutral,neutral,2003,0,975,0,2,4,"00:06:57,583","00:07:00,629"
Hey.,Rachel,neutral,neutral,2003,1,975,1,2,4,"0:07:07,969","0:07:08,601"
Hey.,Ross,neutral,neutral,2003,2,975,2,2,4,"0:07:08,601","0:07:09,570"
"Hey, c'mon, cut it out.",Rachel,joy,positive,2003,3,975,3,2,4,"00:07:10,930","00:07:13,140"
Hey?,Ross,neutral,neutral,2003,4,975,4,2,4,"0:07:14,392","0:07:14,893"
What?,Rachel,neutral,neutral,2003,5,975,5,2,4,"0:07:14,893","0:07:16,130"
Can I ask you somethin'?,Ross,neutral,neutral,2003,6,975,6,2,4,"00:07:17,186","00:07:19,688"
"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",Phoebe,joy,positive,2004,0,976,0,2,6,"00:04:29,629","00:04:36,066"
Ok.,Rachel,neutral,neutral,2004,1,976,1,2,6,"00:04:33,189","00:04:36,066"
Ok.,Rachel,neutral,neutral,2005,0,976,1,2,6,"00:04:33,189","00:04:36,066"
"Uh, Rachel, sweetheart, could I see ya for a minute?",Terry,neutral,neutral,2005,1,976,2,2,6,"00:05:01,259","00:05:05,387"
What's up?,Rachel,neutral,neutral,2005,2,976,3,2,6,"00:05:09,017","00:05:10,684"
F.Y.I..,Terry,neutral,neutral,2005,3,976,4,2,6,"00:05:10,852","00:05:12,728"
I've decided to pay a professional musician to play in here on Sunday afternoons.,Terry,neutral,neutral,2005,4,976,5,2,6,"00:05:12,895","00:05:16,982"
Her name is Stephanie... something.,Terry,neutral,neutral,2005,5,976,6,2,6,"0:05:17,150","0:05:19,662"
She's supposed to be very good.,Terry,neutral,neutral,2005,6,976,7,2,6,"0:05:19,662","0:05:21,460"
But what about Phoebe?,Rachel,surprise,negative,2005,7,976,8,2,6,"00:05:21,571","00:05:23,280"
"Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.",Terry,disgust,negative,2005,8,976,9,2,6,"00:05:23,448","00:05:36,626"
"Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.",Rachel,sadness,negative,2005,9,976,10,2,6,"00:05:40,548","00:05:48,388"
Uh...,Terry,neutral,neutral,2005,10,976,11,2,6,"00:05:46,971","00:05:48,388"
"Oh, no no no no. Oh no no no no. I have to do this to her?",Rachel,fear,negative,2005,11,976,12,2,6,"00:05:48,598","00:05:52,434"
"Ahh, no.",Ross,sadness,negative,2006,0,977,0,3,12,"0:20:54,878","0:20:55,640"
Oh.,Rachel,neutral,neutral,2006,1,977,1,3,12,"0:20:55,640","0:20:57,439"
Are you jealous?,Ross,surprise,positive,2006,2,977,2,3,12,"00:21:02,135","00:21:03,177"
"Noo, I y'know I don't see why she has to play with you, that's all.",Rachel,anger,negative,2006,3,977,3,3,12,"00:21:04,471","00:21:08,224"
I mean doesn't she have any y'know other stripper moms friends of her own?,Rachel,anger,negative,2006,4,977,4,3,12,"00:21:10,269","00:21:13,813"
You are totally jealous.,Ross,joy,positive,2006,5,977,5,3,12,"0:21:17,025","0:21:18,777"
I'm not jealous.,Rachel,anger,negative,2006,6,977,6,3,12,"0:21:18,777","0:21:21,089"
"All right this is about, umm, people feeling certain things y'know about strippers.",Rachel,neutral,neutral,2006,7,977,7,3,12,"00:21:21,196","00:21:30,288"
"And y'know, and um, I...",Rachel,neutral,neutral,2006,8,977,8,3,12,"0:21:31,790","0:21:34,522"
"Honey, I love you too.",Ross,neutral,neutral,2006,9,977,9,3,12,"0:21:34,522","0:21:35,844"
"Ugh. Wait, wait, wait.",Rachel,sadness,negative,2006,10,977,10,3,12,"00:21:35,961","00:21:38,421"
What?,Ross,surprise,positive,2006,11,977,11,3,12,"00:21:38,588","00:21:40,047"
Huh.,Ross,surprise,positive,2006,12,977,12,3,12,"00:21:47,097","00:21:48,347"
"Well, there's a kiss that he won't forget for a couple of hours, y'know.",Rachel,joy,positive,2006,13,977,13,3,12,"00:21:53,228","00:21:56,272"
"Noo, I y'know I don't see why she has to play with you, that's all.",Rachel,anger,negative,2007,0,977,3,3,12,"00:21:04,471","00:21:08,224"
I mean doesn't she have any y'know other stripper moms friends of her own?,Rachel,anger,negative,2007,1,977,4,3,12,"00:21:10,269","00:21:13,813"
I'm not jealous.,Rachel,anger,negative,2007,2,977,6,3,12,"0:21:18,777","0:21:21,089"
"All right this is about, umm, people feeling certain things y'know about strippers.",Rachel,neutral,neutral,2007,3,977,7,3,12,"00:21:21,196","00:21:30,288"
"And y'know, and um, I...",Rachel,neutral,neutral,2007,4,977,8,3,12,"0:21:31,790","0:21:34,522"
"Well, there's a kiss that he won't forget for a couple of hours, y'know.",Rachel,joy,positive,2007,5,977,13,3,12,"00:21:53,228","00:21:56,272"
"Yeah. Either that, or you just turned him on and sent him off to a stripper.",Chandler,neutral,neutral,2007,6,977,14,3,12,"00:21:57,899","00:22:01,444"
I can’t believe you came back.,Chandler,surprise,positive,2008,0,978,0,3,6,"00:21:51,184","00:21:53,311"
Don’t say anything.,Rachel,joy,positive,2008,1,978,1,3,6,"00:21:54,217","00:21:56,188"
"I don’t wanna speak, I don’t wanna think.",Rachel,neutral,neutral,2008,2,978,2,3,6,"00:21:56,773","00:21:59,900"
"I just want you to take me and kiss me and make love to me right here, right now.",Rachel,joy,positive,2008,3,978,3,3,6,"00:22:00,068","00:22:04,905"
Don’t say anything.,Rachel,joy,positive,2009,0,978,1,3,6,"00:21:54,217","00:21:56,188"
"I don’t wanna speak, I don’t wanna think.",Rachel,neutral,neutral,2009,1,978,2,3,6,"00:21:56,773","00:21:59,900"
"I just want you to take me and kiss me and make love to me right here, right now.",Rachel,joy,positive,2009,2,978,3,3,6,"00:22:00,068","00:22:04,905"
Rachel! Rachel!,Friend No. 2,joy,positive,2009,3,978,4,3,6,"00:22:14,916","00:22:16,000"
What?,Rachel,neutral,neutral,2009,4,978,5,3,6,"0:22:18,128","0:22:18,587"
You missed the exit!,Friend No. 2,surprise,negative,2009,5,978,6,3,6,"0:22:18,587","0:22:20,931"
"Oh, sorry.",Rachel,neutral,neutral,2009,6,978,7,3,6,"00:22:21,757","00:22:23,591"
Don’t say anything.,Rachel,joy,positive,2010,0,978,1,3,6,"00:21:54,217","00:21:56,188"
"I don’t wanna speak, I don’t wanna think.",Rachel,neutral,neutral,2010,1,978,2,3,6,"00:21:56,773","00:21:59,900"
"I just want you to take me and kiss me and make love to me right here, right now.",Rachel,joy,positive,2010,2,978,3,3,6,"00:22:00,068","00:22:04,905"
"Oh, sorry.",Rachel,neutral,neutral,2010,3,978,7,3,6,"00:22:21,757","00:22:23,591"
"My God, what were you thinking about?",Friend No. 1,surprise,negative,2010,4,978,8,3,6,"00:22:23,884","00:22:26,761"
"Um,  Barry.",Rachel,neutral,neutral,2010,5,978,9,3,6,"00:22:29,097","00:22:30,431"
Don’t say anything.,Rachel,joy,positive,2011,0,978,1,3,6,"00:21:54,217","00:21:56,188"
"I don’t wanna speak, I don’t wanna think.",Rachel,neutral,neutral,2011,1,978,2,3,6,"00:21:56,773","00:21:59,900"
"I just want you to take me and kiss me and make love to me right here, right now.",Rachel,joy,positive,2011,2,978,3,3,6,"00:22:00,068","00:22:04,905"
"Um,  Barry.",Rachel,neutral,neutral,2011,3,978,9,3,6,"00:22:29,097","00:22:30,431"
