Utterance,Speaker,Emotion,Scene_ID,Utterance_ID,Season,Episode,Start_Time,End_Time
Dr. Burke will see you know.,['Nurse'],Peaceful,5,6,4,8,00:08:03.941,00:08:08.570
"Oh no-no-no, not Dr. Burke. Dr. Burke is out of town. The-the on-call doctor will see me now.",['Monica Geller'],Neutral,5,7,4,8,00:08:08.738,00:08:13.158
"Dr. Richard Burke is out of town. Dr. Timothy Burke, his son, will see you now.",['Nurse'],Powerful,5,8,4,8,00:08:11.407,00:08:18.497
Ready?,['Timothy Burke'],Powerful,5,9,4,8,00:08:13.326,00:08:14.910
Hey! I'm sorry! That- where are you going?,['Chandler Bing'],Scared,6,2,4,8,00:08:19.916,00:08:34.554
My folks.,['Joey Tribbiani'],Powerful,6,3,4,8,00:08:28.424,00:08:30.926
"Oh, uh, when-when are you coming back?",['Chandler Bing'],Scared,6,4,4,8,00:08:31.886,00:08:36.389
I don't know. I might stay there for a few days while I look for an apartment.,['Joey Tribbiani'],Powerful,6,5,4,8,00:08:34.722,00:08:42.854
What?!,['Chandler Bing'],Scared,6,6,4,8,00:08:36.557,00:08:38.141
"Yeah, y'know at first I thought we could talk about this y'know, work it out, but uh, seeing you two together I don't think I...",['Joey Tribbiani'],Sad,6,7,4,8,00:08:43.773,00:08:55.450
"Hey, look, what do you want me to say? Do you want me to say that I'll stop seeing her?",['Chandler Bing'],Scared,6,8,4,8,00:08:49.028,00:08:55.450
"Hey, look, I know what it is to be a friend, I just-I just screwed up!",['Chandler Bing'],Sad,6,10,4,8,00:09:05.962,00:09:12.634
Yeah! You did! And that's why I'm leaving.,['Joey Tribbiani'],Mad,6,11,4,8,00:09:09.507,00:09:12.634
What?,['Chandler Bing'],Mad,6,15,4,8,00:09:13.636,00:09:15.387
"All right, wait! Come on! Just wait one second! There has to be something that I can do! Something! If we still had that entertainment unit I would get in it for six hours and think about how I let you down. What?",['Chandler Bing'],Sad,6,17,4,8,00:09:41.914,00:09:53.341
We've got a box.,['Joey Tribbiani'],Peaceful,6,18,4,8,00:09:44.041,00:09:47.919
"Last time I saw you, it was the morning I left for college. And you were just standing outside The Dairy Queen.",['Timothy Burke'],Neutral,7,2,4,8,00:09:59.473,00:10:14.863
I was probably waiting for it to open.,['Monica Geller'],Neutral,7,3,4,8,00:10:15.031,00:10:18.199
"I gotta tell you, you look great now.",['Timothy Burke'],Joyful,7,4,4,8,00:10:19.243,00:10:24.623
You look great too.,['Monica Geller'],Joyful,7,5,4,8,00:10:21.662,00:10:24.623
You're an excellent patient!,['Timothy Burke'],Joyful,7,6,4,8,00:10:26.375,00:10:27.459
So how does it look?,['Monica Geller'],Neutral,7,7,4,8,00:10:27.627,00:10:31.755
Like a pirate?!,['Monica Geller'],Scared,7,9,4,8,00:10:31.922,00:10:33.715
If that helps you.,['Timothy Burke'],Neutral,7,10,4,8,00:10:34.508,00:10:35.634
"Umm, so how long have you been working with your dad? Come on, one of us had to mention him.",['Monica Geller'],Neutral,7,11,4,8,00:10:40.431,00:10:46.978
I moved back here a couple of months ago.,['Timothy Burke'],Neutral,7,12,4,8,00:10:47.688,00:10:51.066
Oh. Big family dinner tonight?,['Monica Geller'],Neutral,7,13,4,8,00:10:49.899,00:10:53.818
Uh.,['Timothy Burke'],Neutral,7,14,4,8,00:10:51.233,00:10:53.818
No way!,['Monica Geller'],Scared,7,15,4,8,00:10:54.737,00:10:56.446
I was gonna have Thanksgiving at my girlfriend's.,['Timothy Burke'],Neutral,7,16,4,8,00:10:56.614,00:10:58.740
Oh.,['Monica Geller'],Sad,7,17,4,8,00:10:58.908,00:11:00.325
But we broke up.,['Timothy Burke'],Neutral,7,18,4,8,00:11:00.701,00:11:05.580
Oh.,['Monica Geller'],Joyful,7,19,4,8,00:11:03.329,00:11:05.580
She-she wasn't ready for a serious commitment.,['Timothy Burke'],Sad,7,20,4,8,00:20:37.903,00:20:40.571
You're not wearing the patch yet.,['Timothy Burke'],Neutral,7,22,4,8,00:20:49.623,00:20:54.168
I know.,['Monica Geller'],Neutral,7,23,4,8,00:20:54.336,00:20:56.170
"Oh, he sees her!",['Rachel Green'],Joyful,9,2,4,8,00:21:01.009,00:21:02.802
"Oh, he's catching up to her!",['Monica Geller'],Joyful,9,3,4,8,00:21:15.565,00:21:22.029
"Oh, she sees him! Oh, they're hugging!",['Phoebe Buffay'],Joyful,9,4,4,8,00:22:00.110,00:22:05.239
He's taking her purse!,['Ross Geller'],Scared,9,5,4,8,00:22:02.362,00:22:05.239
"Uhh, that's not them. I'm gonna go call the police.",['Joey Tribbiani'],Scared,9,6,4,8,00:22:08.285,00:22:19.378
"Oh, there they are!",['Phoebe Buffay'],Joyful,9,7,4,8,00:22:11.913,00:22:14.373
"All right, get a room.",['Phoebe Buffay'],Neutral,9,9,4,8,00:22:15.167,00:22:19.378
Okay!,['Phoebe Buffay'],Neutral,1,2,4,9,00:00:04.879,00:00:07.256
"Come on, no peeking!",['Monica Geller'],Powerful,1,3,4,9,00:00:07.424,00:00:11.343
"Okayyyyy, open up!",['Phoebe Buffay'],Powerful,1,5,4,9,00:00:11.511,00:00:13.303
What did you want to show us? Because all I can see is this bitchin' van!,['Ross Geller'],Joyful,1,7,4,9,00:00:17.183,00:00:22.604
"Yeah, it's for our catering business!",['Phoebe Buffay'],Joyful,1,8,4,9,00:00:24.149,00:00:25.774
I think I know that girl.,['Joey Tribbiani'],Neutral,1,9,4,9,00:00:25.942,00:00:27.985
"All right, umm, we're not gonna really keep it this way though.",['Monica Geller'],Neutral,1,10,4,9,00:00:30.113,00:00:36.910
No?,['Rachel Green'],Neutral,1,11,4,9,00:00:33.867,00:00:36.910
Oh!,['Rachel Green'],Sad,1,13,4,9,00:00:37.078,00:00:38.746
"And also, we don't know what to do with this.",['Phoebe Buffay'],Joyful,1,14,4,9,00:00:38.913,00:00:42.166
"Oh yeah, I definitely know her.",['Joey Tribbiani'],Joyful,1,15,4,9,00:00:44.961,00:00:47.212
"Oh, uh, Joanna I was wondering if I could ask you something. There's an opening for an assistant buyer in Junior Miss...",['Rachel Green'],Powerful,3,2,4,9,00:03:36.883,00:03:53.398
"Okay, but that would actually be a big step down for me.",['Joanna'],Powerful,3,3,4,9,00:03:50.688,00:03:55.609
"Well, actually, I meant for me. The hiring committee is meeting people all day and...",['Rachel Green'],Powerful,3,4,4,9,00:03:55.777,00:04:00.948
"Oh. Well, I wish I could say no, but you can't stay my assistant forever. Neither can you Sophie, but for different reasons.",['Joanna'],Powerful,3,5,4,9,00:04:01.115,00:04:09.206
"Really? Well, in that case...",['Joanna'],Scared,3,7,4,9,00:04:06.287,00:04:09.206
And that's I'm so glad... there's no problem.,['Rachel Green'],Scared,3,8,4,9,00:04:11.000,00:04:13.126
"That's fine, actually I'm on the hiring committee, so there'll be at least one friendly face.",['Joanna'],Joyful,3,9,4,9,00:04:15.797,00:04:23.845
Ohh! That's great!,['Rachel Green'],Joyful,3,10,4,9,00:04:17.006,00:04:19.216
"You know, Junior Miss is where I started. Oh, I had to sleep with the ugliest guy to get that job.",['Joanna'],Powerful,3,11,4,9,00:04:24.013,00:04:31.603
Really?!,['Rachel Green'],Scared,3,12,4,9,00:04:25.598,00:04:28.183
"Well, I, umm...",['Rachel Green'],Joyful,3,14,4,9,00:04:28.351,00:04:31.603
"Kidding! God, I feel wild today!",['Joanna'],Joyful,3,15,4,9,00:04:32.689,00:04:41.697
Oh man! I am so excited-I may vomit!,['Chandler Bing'],Joyful,4,2,4,9,00:04:55.503,00:05:05.679
"Will you calm down, he's just a human guy.",['Joey Tribbiani'],Peaceful,4,3,4,9,00:05:07.015,00:05:10.600
Really?!,['Joey Tribbiani'],Joyful,4,5,4,9,00:05:11.102,00:05:13.562
"Oh yeah, it's beautiful country up there.",['Chandler Bing'],Joyful,4,6,4,9,00:05:20.153,00:05:22.779
"Hey! Okay! I got my passport, fresh socks, and a snake bite kit!",['Ross Geller'],Joyful,4,7,4,9,00:05:23.573,00:05:33.040
It's not gonna be exactly like last time.,['Chandler Bing'],Joyful,4,8,4,9,00:05:30.913,00:05:33.040
"All right, I'll see you guys.",['Joey Tribbiani'],Joyful,4,9,4,9,00:05:34.876,00:05:36.043
Whoa-whoa-whoa!,"['Chandler Bing', 'Ross Geller']",Joyful,4,10,4,9,00:05:36.210,00:05:38.837
Whoa-wh-wh-whoa-whoa-whoa-whoa!,['Chandler Bing'],Scared,4,11,4,9,00:05:39.464,00:05:41.882
Somewhere maybe along the equator?,['Ross Geller'],Joyful,4,13,4,9,00:05:42.050,00:05:43.884
Okay.,['Joey Tribbiani'],Peaceful,4,14,4,9,00:05:44.052,00:05:46.178
"Hello. It's Gandolf!!! So, are you in town? Oh, well, well maybe next time then.",['Chandler Bing'],Sad,4,15,4,9,00:05:52.352,00:06:06.073
What happened?,['Ross Geller'],Peaceful,4,16,4,9,00:05:53.811,00:05:54.978
"He's not gonna make it, he's stuck in Chicago.",['Chandler Bing'],Sad,4,17,4,9,00:06:04.030,00:06:10.285
"Ohh, man! Chicago, is sooo lucky!",['Ross Geller'],Joyful,4,18,4,9,00:06:06.949,00:06:10.285
"Stupid, useless Canadian money!",['Chandler Bing'],Mad,4,19,4,9,00:06:08.201,00:06:10.285
"You have a very impressive resume, Ms. Green. I especially like what I see here about implementing a new filing system.",['Mr. Posner'],Powerful,5,2,4,9,00:06:10.453,00:06:32.307
Thank you.,['Rachel Green'],Joyful,5,3,4,9,00:06:11.954,00:06:14.623
Filing system? Oh-oh! You mean those-those little colored labels you put on all the folders? It certainly did brighten up the inside of the filing cabinets.,['Joanna'],Joyful,5,4,4,9,00:06:32.475,00:06:41.650
"Well, they uh, they-they do more than that.",['Rachel Green'],Mad,5,5,4,9,00:06:42.485,00:06:46.279
I notice that you've been trusted with a lot of rather important responsibilities.,['Mrs. Lynch'],Powerful,5,6,4,9,00:06:46.447,00:06:55.163
"Yes, Joanna really has been an incredible mentor to me.",['Rachel Green'],Joyful,5,7,4,9,00:06:50.660,00:06:55.163
Oh. And Rachel has been really incredible in getting my morning bagel for me. It's amazing how she gets it right almost every time!,['Joanna'],Joyful,5,8,4,9,00:06:55.331,00:07:06.383
"I-I-I of course, I have more responsibilities than that.",['Rachel Green'],Mad,5,9,4,9,00:07:03.423,00:07:12.139
"Oh yes, well there's the coffee too. Rachel can carry two things at once!",['Joanna'],Scared,5,10,4,9,00:07:06.551,00:07:12.139
"Yes, I realize that...",['Rachel Green'],Powerful,5,12,4,9,00:07:13.182,00:07:15.642
"And Rachel shouldn't have any problem with that. The only problem might be getting a little too friendly, if you know what I mean.",['Joanna'],Neutral,5,13,4,9,00:07:16.310,00:07:29.531
I love working with designers!,['Rachel Green'],Joyful,5,14,4,9,00:07:19.021,00:07:22.941
"With them, under them, what's the difference? Eh, Rach?",['Joanna'],Scared,5,15,4,9,00:07:30.658,00:07:35.704
Hey! My first review is out!,['Monica Geller'],Powerful,6,2,4,9,00:07:41.627,00:07:43.628
"Ohh! Oh, the Chelsea Reporter, ohh, this used to keep me so warm.",['Phoebe Buffay'],Powerful,6,3,4,9,00:07:43.796,00:07:50.010
"All right, look at my on the back page.",['Monica Geller'],Neutral,6,4,4,9,00:07:46.716,00:07:53.054
"Oh, okay! ""Would I go back to Allesandro's? Sure, but I'd have to order two meals, one for me and one for the guy pointing the gun to my head."" Wow! You really laid into this place.",['Phoebe Buffay'],Neutral,6,5,4,9,00:07:53.222,00:08:04.316
"Hey, they don't pay me a penny a word to make friends.",['Monica Geller'],Powerful,6,6,4,9,00:08:01.898,00:08:07.652
"Ooh, I gotta go. I found a guy that who could fix up the van for catering.",['Phoebe Buffay'],Powerful,6,7,4,9,00:08:04.484,00:08:11.323
Oh! Do you need me to go with you?,['Monica Geller'],Joyful,6,8,4,9,00:08:11.491,00:08:13.700
"No-no, it's okay. But are we sure we don't want the waterbed?",['Phoebe Buffay'],Sad,6,9,4,9,00:08:13.868,00:08:20.290
Haven't we made this decision?,['Monica Geller'],Joyful,6,10,4,9,00:08:17.330,00:08:20.290
"Yeah, all right.",['Phoebe Buffay'],Scared,6,11,4,9,00:08:22.084,00:08:27.756
Bye!,['Monica Geller'],Neutral,6,12,4,9,00:08:25.755,00:08:27.756
Bye!,['Phoebe Buffay'],Neutral,6,13,4,9,00:08:29.842,00:08:30.884
Who is it?,['Monica Geller'],Powerful,6,15,4,9,00:08:31.052,00:08:33.845
"It's Allesandro, from Allesandro's.",['Allesandro'],Neutral,6,16,4,9,00:08:35.473,00:08:39.935
Oh my God.,['Monica Geller'],Neutral,6,17,4,9,00:08:36.682,00:08:39.935
I want to talk to you about your review.,['Allesandro'],Powerful,6,18,4,9,00:10:07.982,00:10:15.864
Why? So you could hang up on me?,['Allesandro'],Powerful,6,20,4,9,00:13:23.636,00:13:25.595
Just give me a chance too...,['Allesandro'],Powerful,6,22,4,9,00:13:25.763,00:13:32.143
No! Phoebe!,['Monica Geller'],Neutral,6,24,4,9,00:13:27.389,00:13:32.143
"Hey, Monica!",['Phoebe Buffay'],Neutral,6,25,4,9,00:13:29.099,00:13:32.143
"Hey! I'm proud of that sauce, it's delicious.",['Allesandro'],Powerful,7,8,4,9,00:17:38.599,00:17:44.937
Lebanon.,['Allesandro'],Scared,7,10,4,9,00:17:42.102,00:17:44.937
"It's Gandolf, and he's not coming.",['Ross Geller'],Peaceful,9,3,4,9,00:17:50.486,00:17:55.198
No! I balanced my checkbook.,['Ross Geller'],Peaceful,9,5,4,9,00:17:55.365,00:18:00.620
I can't believe he didn't come!,['Ross Geller'],Scared,9,7,4,9,00:18:03.082,00:18:10.838
"Well, we could do that!",['Joey Tribbiani'],Powerful,9,11,4,9,00:18:04.291,00:18:10.838
There's other stuff too.,['Ross Geller'],Peaceful,9,12,4,9,00:18:06.043,00:18:10.838
Yeah!,['Ross Geller'],Powerful,9,14,4,9,00:18:08.087,00:18:10.838
Yeah!,['Joey Tribbiani'],Powerful,9,15,4,9,00:18:11.006,00:18:13.716
Yeah!!,['Ross Geller'],Powerful,9,16,4,9,00:18:15.094,00:18:17.929
Yeah!!,['Joey Tribbiani'],Joyful,9,17,4,9,00:18:20.390,00:18:22.350
Yeah! All right? Let's go!,['Joey Tribbiani'],Joyful,9,19,4,9,00:18:22.518,00:18:25.603
Yeah!!!,"['Joey Tribbiani', 'Ross Geller']",Peaceful,9,21,4,9,00:18:25.771,00:18:27.313
All right!!,['Chandler Bing'],Joyful,9,22,4,9,00:18:31.360,00:18:32.819
Yeah.,['Ross Geller'],Powerful,9,25,4,9,00:18:33.237,00:18:36.364
"Well, those were seals, man.",['Chandler Bing'],Powerful,9,26,4,9,00:18:36.532,00:18:40.326
"Yeah, all right.",['Chandler Bing'],Neutral,11,3,4,9,00:18:40.494,00:18:43.538
Okay.,['Ross Geller'],Neutral,11,4,4,9,00:18:43.705,00:18:45.706
"So, we're having fun, right?",['Joey Tribbiani'],Neutral,11,5,4,9,00:18:45.874,00:18:48.918
Yeah.,"['Chandler Bing', 'Ross Geller']",Neutral,11,6,4,9,00:18:49.086,00:18:50.336
I'm kinda beat.,['Ross Geller'],Neutral,11,8,4,9,00:18:52.965,00:18:58.427
"Actually, me too.",['Chandler Bing'],Joyful,11,9,4,9,00:18:56.093,00:18:58.427
Are you serious?!,['Joey Tribbiani'],Powerful,11,10,4,9,00:19:03.142,00:19:06.018
Yeah.,"['Chandler Bing', 'Ross Geller']",Neutral,11,11,4,9,00:19:06.645,00:19:09.021
Thank God! I'm exhausted!,['Joey Tribbiani'],Peaceful,11,12,4,9,00:19:09.189,00:19:11.315
So you guys want coffees?,['Gunther'],Scared,11,13,4,9,00:19:11.483,00:19:13.734
"Yeah, me too.",['Ross Geller'],Peaceful,11,15,4,9,00:19:13.902,00:19:15.194
How sad are we?,['Ross Geller'],Neutral,11,20,4,9,00:19:15.362,00:19:18.406
"Yeah, I know.",['Joey Tribbiani'],Joyful,11,21,4,9,00:19:19.491,00:19:27.081
Yeah!,"['Joey Tribbiani', 'Ross Geller']",Neutral,11,23,4,9,00:19:23.662,00:19:27.081
Yeah!,"['Chandler Bing', 'Ross Geller']",Neutral,11,25,4,9,00:19:36.175,00:19:39.093
"We're 29, we're not women.",['Joey Tribbiani'],Scared,11,27,4,9,00:19:39.261,00:19:41.971
"Okay, I'm hearing.",['Phoebe Buffay'],Powerful,12,3,4,9,00:19:42.139,00:19:46.976
What?!,['Phoebe Buffay'],Joyful,12,5,4,9,00:19:43.807,00:19:46.976
Or! A bakery delivery person.,['Monica Geller'],Joyful,12,6,4,9,00:19:47.144,00:19:52.899
I wa-I wa-I wa...,['Phoebe Buffay'],Neutral,12,7,4,9,00:19:49.980,00:19:52.899
Pizza?!,['Monica Geller'],Neutral,12,8,4,9,00:19:53.066,00:19:55.943
Monica!,['Phoebe Buffay'],Neutral,12,9,4,9,00:19:56.111,00:19:59.363
No.,['Phoebe Buffay'],Powerful,12,11,4,9,00:19:59.531,00:20:04.619
No.,['Phoebe Buffay'],Joyful,12,13,4,9,00:20:05.370,00:20:07.997
Really?! Are you sure?,['Phoebe Buffay'],Scared,12,15,4,9,00:20:08.165,00:20:19.508
Really?!,['Monica Geller'],Powerful,12,18,4,9,00:20:13.420,00:20:19.508
Thank you.,['Monica Geller'],Joyful,12,20,4,9,00:20:19.676,00:20:23.512
Oh my goodness! You haven't heard!,['Mrs. Lynch'],Joyful,13,3,4,9,00:20:34.107,00:20:39.070
Heard what?,['Rachel Green'],Joyful,13,4,4,9,00:20:39.238,00:20:41.656
Joanna passed away last night.,['Mrs. Lynch'],Sad,13,5,4,9,00:20:42.199,00:20:44.533
Oh my God! How?!,['Rachel Green'],Sad,13,6,4,9,00:20:44.701,00:20:51.123
I know!,['Mrs. Lynch'],Powerful,13,9,4,9,00:20:46.995,00:20:47.995
"Oh, God. Oh, God. Oh God.",['Rachel Green'],Sad,13,10,4,9,00:20:48.163,00:20:51.123
"No, I'm sorry. I have to go.",['Mrs. Lynch'],Sad,13,15,4,9,00:21:30.664,00:21:37.295
Good morning!,['Sophie'],Joyful,13,16,4,9,00:21:33.166,00:21:37.295
I sure did!,['Sophie'],Joyful,13,18,4,9,00:21:43.468,00:21:48.222
Oh I know!!,['Frank Buffay Jr.'],Joyful,1,3,4,11,00:00:02.210,00:00:06.005
"Wait, wait, why were you at the courthouse?",['Phoebe Buffay'],Scared,1,6,4,11,00:00:11.511,00:00:16.140
"Uhh, yeah.",['Frank Buffay Jr.'],Neutral,1,9,4,11,00:00:14.472,00:00:16.140
"See the thing is umm, we're not able to y'know, uh, conceive.",['Frank Buffay Jr.'],Neutral,1,11,4,11,00:00:58.683,00:01:06.774
"And we've tried everything, we've seen a bunch of doctors.",['Alice Knight'],Neutral,1,12,4,11,00:01:06.983,00:01:12.571
That's a really nice gift. I was thinking of like a gravy boat.,['Phoebe Buffay'],Joyful,1,14,4,11,00:01:28.505,00:02:28.981
It's open! Come in!,['Phoebe Abbott'],Peaceful,5,2,4,11,00:01:32.675,00:01:34.551
Hi!,['Phoebe Buffay'],Neutral,5,3,4,11,00:02:25.728,00:02:28.981
Hi!,['Phoebe Abbott'],Joyful,5,4,4,11,00:02:31.442,00:02:35.612
"I'm sorry, I'm late.",['Phoebe Buffay'],Scared,5,5,4,11,00:02:36.781,00:02:41.910
"Oh, that's okay, it gave me time to finish glazing my nipples.",['Phoebe Abbott'],Joyful,5,6,4,11,00:08:04.942,00:08:12.616
Wow! You really go all out when you're expecting company.,['Phoebe Buffay'],Scared,5,7,4,11,00:08:10.114,00:08:17.078
"No, I was working on my pottery.",['Phoebe Abbott'],Joyful,5,8,4,11,00:08:18.164,00:08:21.583
"Oh! Ooh! Oh, I didn't know that you did...pot.",['Phoebe Buffay'],Scared,5,9,4,11,00:08:19.916,00:08:25.921
"Well, yeah, mostly nudes. It combines my two passions, pottery and erotica.",['Phoebe Abbott'],Powerful,5,10,4,11,00:08:22.126,00:08:32.302
"Ooh, erotiery!",['Phoebe Buffay'],Scared,5,11,4,11,00:08:27.590,00:08:32.302
Okay.,['Phoebe Buffay'],Peaceful,5,13,4,11,00:08:32.970,00:08:34.304
"I really don't think it's a very good idea, Phoebe.",['Phoebe Abbott'],Scared,5,14,4,11,00:08:45.441,00:08:52.697
Why not?,['Phoebe Buffay'],Scared,5,15,4,11,00:08:48.819,00:08:50.195
Oh no! No-no! I understand the pain! Don't-don't hurt the puppy.,['Phoebe Buffay'],Scared,5,17,4,11,00:09:01.290,00:09:09.381
"No-no-no, the-the puppy's yours.",['Phoebe Abbott'],Scared,5,18,4,11,00:09:05.461,00:09:09.381
"Oh, I get a puppy!!",['Phoebe Buffay'],Joyful,5,19,4,11,00:09:10.466,00:09:12.217
"Well, yeah! I mean yeah, but only for three days.",['Phoebe Abbott'],Joyful,5,20,4,11,00:09:12.635,00:09:18.223
Why?,['Phoebe Buffay'],Scared,5,21,4,11,00:09:14.971,00:09:16.638
Okay.,['Phoebe Buffay'],Peaceful,5,23,4,11,00:09:16.973,00:09:18.223
"All right, I'm sorry.",['Phoebe Buffay'],Sad,5,25,4,11,00:09:20.643,00:09:25.730
"Uhh, do you mind sitting there. I'm-I'm saving this for my friend Ross.",['Joey Tribbiani'],Neutral,6,2,4,11,00:10:07.440,00:10:18.950
You mean Dr. Geller?,['Tour Guide'],Neutral,6,3,4,11,00:10:15.281,00:10:18.950
Doctor? Wow! I didn't know he had a nickname.,['Joey Tribbiani'],Powerful,6,4,4,11,00:10:19.201,00:10:23.955
"Well, how-how come?",['Joey Tribbiani'],Powerful,6,6,4,11,00:10:20.870,00:10:23.955
That's just the way it is.,['Tour Guide'],Joyful,6,7,4,11,00:10:33.466,00:10:36.009
That's crazy.,['Joey Tribbiani'],Joyful,6,8,4,11,00:10:34.967,00:10:36.009
"That's okay, I'm cool over here. I'll catch up with you later, Joey.",['Ross Geller'],Peaceful,6,11,4,11,00:11:33.484,00:11:43.451
"Op, this is saved. Gift shop.",['Tour Guide'],Joyful,6,13,4,11,00:11:34.985,00:11:36.736
Whatever.,['Joey Tribbiani'],Mad,7,5,4,11,00:11:40.324,00:11:43.451
I eat by myself in the alley because everybody hates me.,['Monica Geller'],Sad,7,7,4,11,00:12:22.867,00:12:29.998
"Dr. Geller, there's a seat over here.",['Older Scientist'],Scared,9,2,4,11,00:13:51.413,00:13:55.083
"Thank you, Dr. Phillips, but I'm having my lunch at this table, here in the middle. I'm having lunch right here, with my good friend Joey, if he'll sit with me.",['Ross Geller'],Joyful,9,3,4,11,00:16:36.078,00:16:59.600
I will sit with you Dr. Geller.,['Joey Tribbiani'],Powerful,9,4,4,11,00:16:50.467,00:16:59.600
I'm Joey! I'm an actor! I don't know squat about dinosaurs!,['Joey Tribbiani'],Powerful,9,6,4,11,00:17:55.991,00:18:01.871
"I'm Ted, and I just moved here a month ago, and New York really scares me.",['Another Tour Guide'],Peaceful,9,7,4,11,00:17:59.119,00:18:09.587
"All right, there you go!",['Ross Geller'],Peaceful,9,8,4,11,00:18:04.458,00:18:09.587
"Yeah, you hang in there Teddy!",['Joey Tribbiani'],Joyful,9,9,4,11,00:18:09.838,00:18:12.757
"I'm Andrew, and I didn't pay for this pear.",['Older Scientist'],Powerful,9,10,4,11,00:18:14.051,00:18:18.471
"Okay, good-good for you.",['Ross Geller'],Mad,9,11,4,11,00:18:16.095,00:18:18.471
"I'm Rhonda, and these aren't real!",['Tour Guide'],Peaceful,9,12,4,11,00:18:20.599,00:18:27.438
